ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,PaymentReceived,ReceivedDate,JobTitle,PaymentType,PaymentDescription,Value,HoursWorked,HoursDetails,IsUltimatePayerDifferent,UltimatePayerName,UltimatePayerProtectedByConfidentiality,UltimatePayerAddress,UltimatePayerNatureOfBusiness,IsPaymentDonated,DonateePaidBy,DonateeType,DonateeDetails,Link
4009,Payment received on 12 December 2023 - £400.00,4008,2023-12-20,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-12-12,,Monetary,for an article published on 23 November 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4009
4011,"Payment received on 21 December 2023 - £6,000.00",4010,2024-01-04,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-12-21,,Monetary,for delivering the keynote speech at the Legal and Finance Conference on 23 November 2023.,6000.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4011
4019,Payment received on 28 March 2023 - £167.20,4017,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2023-03-28,,Monetary,,167.20,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4019
4021,Payment received on 28 July 2023 - £163.60,4017,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2023-07-28,,Monetary,,163.60,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4021
4066,Payment received on 12 August 2023 - £500.00,4065,2023-08-30,2024-03-16,,Employment and earnings - Ad hoc payments,4133,Andrew Bridgen,True,2023-08-12,,Monetary,for a speech on 31 July 2023,500.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4066
3925,"Payment received on 25 July 2023 - £4,935.00",3723,2023-08-03,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-07-25,,Monetary,"for seven shows on 4, 10, 11, 18 and 25 June 2023.",4935.00,22.50,in total including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3925
3927,Payment received on 26 September 2023 - £945.00,3723,2023-10-03,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-09-26,,Monetary,for a show on 13 August 2023.,945.00,4.50,in total including preparation time,True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3927
3940,"Payment received on 06 December 2023 - £5,100.00",3938,2023-12-15,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-12-06,,Monetary,for speaking at a Black History Month event on 24 October 2023.,5100.00,4.00,including preparation,True,Proskauer Rose,False,"110 Bishopsgate, London EC2N 4AY",law firm,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3940
3971,Payment received on 31 May 2023 - £350.00,3970,2023-05-31,2024-03-16,,Employment and earnings - Ad hoc payments,1502,Mr David Jones,True,2023-05-31,,Monetary,for an article published in the Daily Express.,350.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3971
3953,Payment expected for services on 19 October 2023 - £250.00,3946,2023-11-15,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-10-19,,Monetary,,250.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3953
3954,Payment expected for services on 30 October 2023 - £500.00,3946,2023-11-15,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-10-30,,Monetary,,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3954
3975,"Payment received on 25 January 2024 - £1,000.00",3974,2024-01-25,2024-03-16,,Employment and earnings - Ad hoc payments,1502,Mr David Jones,True,2024-01-25,,Monetary,for an article for the Mail on Sunday.,1000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3975
3995,"Payment received on 09 October 2023 - £1,000.00",3987,2023-10-11,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-10-09,,Monetary,for appearances on 11 and 12 September 2023.,1000.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3995
3996,"Payment received on 09 November 2023 - £1,000.00",3987,2023-11-13,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-11-09,,Monetary,for an appearance on GB News on 16 August 2023.,1000.00,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3996
4016,Payment received on 08 February 2024 - £500.00,4015,2024-02-08,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2024-02-08,,Monetary,for an article in E-FWD (part of Energy Voice).,500.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4016
4006,"Payment received on 06 July 2023 - £8,500.00",4005,2023-07-17,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-07-06,,Monetary,for a keynote speech at the Annual Institutional Investor UK & Ireland Summit.,8500.00,12.00,including preparation,True,Institutional Investor,False,"8 Bouverie Street, London EC4Y 8AX",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4006
3965,Payment received on 30 June 2023 - £500.00,3963,2023-07-13,2024-03-16,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2023-06-30,,Monetary,for two appearances.,500.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3965
3973,Payment received on 22 September 2023 - £300.00,3970,2023-09-22,2024-03-16,,Employment and earnings - Ad hoc payments,1502,Mr David Jones,True,2023-09-22,,Monetary,for an article published in the Daily Express.,300.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3973
3936,Payment received on 23 May 2023 - £350.00,3935,2023-06-19,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-05-23,,Monetary,for Coronation coverage.,350.00,2.00,,False,,False,,,True,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/3936
3948,Payment expected for services on 04 July 2023 - £500.00,3946,2023-07-17,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-07-04,,Monetary,,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3948
3955,Payment expected for services on 15 November 2023 - £500.00,3946,2023-11-15,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-11-15,,Monetary,,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3955
3966,Payment received on 17 July 2023 - £750.00,3963,2023-07-18,2024-03-16,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2023-07-17,,Monetary,for a panel show and other appearances.,750.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3966
3990,"Payment received on 26 June 2023 - £3,000.00",3987,2023-07-04,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-06-26,,Monetary,"for appearances on Dan Wootton Tonight, on 8 and 30 May 2023 and 19 June 2023.",3000.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3990
4018,Payment received on 28 October 2022 - £108.00,4017,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2022-10-28,,Monetary,,108.00,10.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4018
3926,"Payment received on 25 August 2023 - £9,555.00",3723,2023-09-04,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-08-25,,Monetary,"for nine shows on 2, 9, 16, 24, 25, 26, 27, 28, and 30 July 2023.",9555.00,40.50,in total including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3926
3945,Payment received on 26 September 2023 - £652.73,3944,2023-10-09,2024-03-16,,Employment and earnings - Ad hoc payments,4410,Julian Knight,True,2023-09-26,,Monetary,as royalties for books published before I was elected,652.73,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3945
3950,Payment expected for services on 15 August 2023 - £500.00,3946,2023-08-15,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-08-15,,Monetary,,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3950
3957,Payment expected for services on 28 November 2023 - £500.00,3946,2023-12-14,2024-03-16,,Employment and earnings - Ad hoc payments,4498,Mr Ranil Jayawardena,False,2023-11-28,,Monetary,,500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3957
3968,Payment received on 15 September 2023 - £750.00,3963,2023-10-11,2024-03-16,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2023-09-15,,Monetary,for appearances on GB News.,750.00,6.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3968
3992,"Payment received on 01 August 2023 - £3,000.00",3987,2023-08-02,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2023-08-01,,Monetary,"for appearances on 11, 19 and 24 July 2023.",3000.00,9.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3992
4013,"Payment received on 20 January 2024 - £35,000.00",4012,2024-01-31,2024-03-16,,Employment and earnings - Ad hoc payments,4134,Kwasi Kwarteng,True,2024-01-20,,Monetary,,35000.00,20.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4013
4020,Payment received on 28 June 2023 - £155.60,4017,2023-10-05,2024-03-16,,Employment and earnings - Ad hoc payments,4938,Paulette Hamilton,True,2023-06-28,,Monetary,,155.60,5.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4020
4206,Payment received on 08 June 2023 - £400.00,4205,2023-06-08,2024-03-16,,Employment and earnings - Ad hoc payments,373,David Davis,True,2023-06-08,,Monetary,,400.00,2.00,,False,,False,,,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/4206
3967,"Payment received on 16 August 2023 - £1,250.00",3963,2023-09-01,2024-03-16,,Employment and earnings - Ad hoc payments,4490,Dame Andrea Jenkyns,True,2023-08-16,,Monetary,for three appearances.,1250.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3967
3928,"Payment received on 24 November 2023 - £5,250.00",3723,2023-11-29,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-11-24,,Monetary,"for five shows on 1, 8, 15, 22, and 29 October 2023.",5250.00,22.50,in total including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3928
3930,"Payment received on 05 January 2024 - £2,100.00",3723,2024-01-10,2024-03-16,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2024-01-05,,Monetary,for two shows on 5 and 26 November 2023.,2100.00,9.00,including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3930
4060,"Payment received on 14 June 2023 - £1,500.00",4057,2023-08-21,2024-03-16,,Employment and earnings - Ad hoc payments,4133,Andrew Bridgen,True,2023-06-14,,Monetary,,1500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4060
4246,"Payment received on 15 December 2023 - £1,500.00",4245,2023-12-15,2024-03-16,2024-05-10,Employment and earnings - Ad hoc payments,4737,Dehenna Davison,True,2023-12-15,,Monetary,for being a contributor on Have I Got News for You.,1500.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4246
4061,"Payment received on 18 July 2023 - £1,500.00",4057,2023-08-21,2024-03-16,,Employment and earnings - Ad hoc payments,4133,Andrew Bridgen,True,2023-07-18,,Monetary,,1500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4061
4248,Payment received on 15 December 2023 - £570.00,4247,2023-12-15,2024-03-16,2024-05-10,Employment and earnings - Ad hoc payments,4737,Dehenna Davison,True,2023-12-15,,Monetary,for being a contributor on the Jeremy Vine Show.,570.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4248
4059,"Payment received on 24 May 2023 - £1,500.00",4057,2023-08-21,2024-03-16,,Employment and earnings - Ad hoc payments,4133,Andrew Bridgen,True,2023-05-24,,Monetary,,1500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4059
5207,Payment received on 28 April 2023 - £750.00,4671,2023-05-17,2024-03-15,,Employment and earnings - Ad hoc payments,4818,Saqib Bhatti,True,2023-04-28,,Monetary,for attending meetings.,750.00,5.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5207
5205,Payment received on 24 August 2023 - £213.46,4596,2023-09-13,2024-03-15,,Employment and earnings - Ad hoc payments,1390,Mr John Baron,True,2023-08-24,,Monetary,,213.46,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/5205
3849,"Payment received on 26 May 2023 - £2,835.00",3723,2023-06-01,2024-03-14,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-05-26,,Monetary,"for shows on 9, 16 and 30 April 2023.",2835.00,13.50,in total including preparation time (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3849
3851,"Payment received on 27 June 2023 - £8,400.00",3723,2023-07-03,2024-03-14,,Employment and earnings - Ad hoc payments,206,Mr David Lammy,True,2023-06-27,,Monetary,"for shows on 1, 7, 8, 14, 21, 28 and 29 May 2023.",8400.00,31.50,in total including preparation (4.5 hrs per show),True,Global Radio,False,"30 Leicester Square, London WC2H 7LA",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3851
3664,"Payment received on 06 October 2023 - £4,065.00",3663,2023-11-07,2024-03-13,,Employment and earnings - Ad hoc payments,3958,Fiona Bruce,True,2023-10-06,,Monetary,for delivering a speech at the Notre Dame Religious Liberty Summit.,4065.00,10.00,including preparation time,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3664
3683,Payment received on 30 May 2023 - £250.00,3680,2023-06-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-05-30,,Monetary,for an article published on 7 May 2023,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3683
3697,Payment received on 14 June 2023 - £300.00,3694,2023-06-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-06-14,,Monetary,for an article published in the Express on 17 May 2023.,300.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3697
3699,Payment received on 04 July 2023 - £600.00,3694,2023-07-07,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-07-04,,Monetary,for an article published in the Express on 17 May 2023.,600.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3699
3720,Payment received on 16 February 2024 - £400.00,3718,2024-02-19,2024-03-13,,Employment and earnings - Ad hoc payments,223,Sir Liam Fox,True,2024-02-16,,Monetary,for an article published in the Sunday Express.,400.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3720
3741,Payment expected for services on 06 February 2024 - £250.00,3739,2024-02-07,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-02-06,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3741
3672,Payment received on 25 April 2023 - £750.00,3671,2023-05-02,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-04-25,,Monetary,for an article published in the Sun on Sunday on 1 January 2023.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3672
3716,"Payment received on 28 April 2023 - £4,100.00",3715,2023-05-10,2024-03-13,,Employment and earnings - Ad hoc payments,4040,Chris Evans,True,2023-04-28,,Monetary,as an advance for a book.,4100.00,150.00,(estimated at 100 to 150 hrs between 28 April 2023 and 1 April 2025),True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3716
3689,Payment received on 12 December 2023 - £250.00,3680,2023-12-18,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-12-12,,Monetary,for an article published on 28 October 2023,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3689
3690,Payment received on 12 December 2023 - £250.00,3680,2023-12-18,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-12-12,,Monetary,for an article published on 22 November 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3690
3708,"Payment received on 26 May 2023 - £1,200.00",3706,2023-05-30,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2023-05-26,,Monetary,,1200.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3708
3709,"Payment received on 14 February 2024 - £1,200.00",3706,2024-02-22,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2024-02-14,,Monetary,,1200.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3709
3730,Payment expected for services on 29 June 2023 - £100.00,3728,2023-07-03,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-06-29,,Monetary,,100.00,0.33,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3730
3733,Payment expected for services on 12 September 2023 - £300.00,3728,2023-09-13,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-09-12,,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3733
3747,Payment received on 03 March 2023 - £227.50,3746,2023-05-03,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-03-03,,Monetary,,227.50,3.25,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3747
3765,"Payment received on 21 September 2023 - £1,000.00",3764,2023-09-28,2024-03-13,,Employment and earnings - Ad hoc payments,4480,Carolyn Harris,True,2023-09-21,,Monetary,,1000.00,1.00,,False,,False,,,True,Paid direct to the recipient by the payer,Charity,,https://interests-api.parliament.uk/api/v1/Interests/3765
3666,Payment received on 23 October 2023 - £360.00,3460,2023-11-06,2024-03-13,,Employment and earnings - Ad hoc payments,4060,Sir Jake Berry,True,2023-10-23,,Monetary,appearing as a panellist on First Edition on 19 September 2023.,360.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3666
3665,"Payment received on 31 January 2024 - £150,358.27",3661,2024-02-19,2024-03-13,,Employment and earnings - Ad hoc payments,3958,Fiona Bruce,True,2024-01-31,,Monetary,to meet tax liability.,150358.27,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3665
3662,"Payment received on 31 July 2023 - £90,185.17",3661,2023-08-15,2024-03-13,,Employment and earnings - Ad hoc payments,3958,Fiona Bruce,True,2023-07-31,,Monetary,to meet tax liability.,90185.17,0.00,no additional hours,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3662
3681,Payment received on 04 April 2023 - £250.00,3680,2023-05-02,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-04-04,,Monetary,for an article published on 18 March 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3681
3682,Payment received on 18 April 2023 - £250.00,3680,2023-05-02,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-04-18,,Monetary,for an article published on 27 March 2023,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3682
3696,Payment received on 13 June 2023 - £300.00,3694,2023-06-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-06-13,,Monetary,for an article published in the Express on 24 April 2023.,300.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3696
3698,Payment received on 14 June 2023 - £300.00,3694,2023-07-07,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-06-14,,Monetary,for an article published in the Express on 26 May 2023,300.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3698
3700,Payment received on 03 October 2023 - £400.00,3694,2023-10-12,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-10-03,,Monetary,for an article published in the Sunday Express on 6 August 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3700
3714,"Payment received on 03 August 2023 - £1,000.00",3713,2023-08-07,2024-03-13,,Employment and earnings - Ad hoc payments,1559,Sir James Duddridge,True,2023-08-03,,Monetary,for an article published in the Daily Express on 16 June 2023.,1000.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3714
3719,Payment received on 31 October 2023 - £400.00,3718,2023-11-17,2024-03-13,,Employment and earnings - Ad hoc payments,223,Sir Liam Fox,True,2023-10-31,,Monetary,for an article published in the Sunday Express.,400.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3719
3738,Payment expected for services on 25 October 2023 - £100.00,3728,2023-10-26,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-10-25,,Monetary,for an appearance on Talk Today.,100.00,0.33,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3738
3740,Payment expected for services on 30 January 2024 - £250.00,3739,2024-02-07,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-01-30,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3740
3673,Payment received on 24 May 2023 - £800.00,3671,2023-05-24,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-05-24,,Monetary,for an article published in the Sun on 15 May 2023.,800.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3673
3717,"Payment received on 01 October 2023 - £1,158.56",3715,2023-10-12,2024-03-13,,Employment and earnings - Ad hoc payments,4040,Chris Evans,True,2023-10-01,,Monetary,as royalties for a book.,1158.56,0.00,no additional hours,True,Bloomsbury Publishing,False,"50 Bedford Square, London WC1B 3DP",,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3717
3678,Payment received on 04 May 2023 - £200.00,3677,2023-05-24,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-05-04,,Monetary,for an article published in the I newspaper on 4 January 2023.,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3678
3679,Payment received on 18 January 2024 - £600.00,3677,2024-01-22,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-01-18,,Monetary,for an article published in the Mail on Sunday on 24 December 2023.,600.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3679
3701,Payment received on 02 November 2023 - £400.00,3694,2023-11-13,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-11-02,,Monetary,for an article published in the Express on 10 September 2023.,400.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3701
3703,Payment received on 20 February 2024 - £200.00,3694,2024-02-20,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-02-20,,Monetary,for an article published in the Express on 26 July 2023.,200.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3703
3743,Payment expected for services on 27 February 2024 - £250.00,3739,2024-02-29,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2024-02-27,,Monetary,,250.00,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3743
3749,Payment received on 05 May 2023 - £105.00,3746,2023-05-18,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-05-05,,Monetary,,105.00,1.50,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3749
3751,Payment received on 16 August 2023 - £206.50,3746,2023-09-04,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-08-16,,Monetary,,206.50,3.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3751
3753,Payment received on 01 December 2023 - £143.50,3746,2023-12-20,2024-03-13,,Employment and earnings - Ad hoc payments,4754,Peter Gibson,True,2023-12-01,,Monetary,,143.50,2.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3753
3675,Payment received on 27 December 2023 - £750.00,3671,2024-01-03,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-12-27,,Monetary,for an unpublished article written for the Sun on Sunday.,750.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3675
3685,Payment received on 25 July 2023 - £500.00,3680,2023-08-10,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-07-25,,Monetary,for two articles published on 3 and 16 June 2023,500.00,8.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3685
3687,Payment received on 31 October 2023 - £250.00,3680,2023-11-13,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2023-10-31,,Monetary,for an article published on 16 October 2023.,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3687
3692,Payment received on 06 February 2024 - £250.00,3680,2024-02-23,2024-03-13,,Employment and earnings - Ad hoc payments,152,Sir Iain Duncan Smith,True,2024-02-06,,Monetary,for an article published on 24 January 2024,250.00,4.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3692
3729,Payment expected for services on 28 June 2023 - £300.00,3728,2023-07-03,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-06-28,,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3729
3734,Payment expected for services on 20 September 2023 - £150.00,3728,2023-09-21,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-09-20,,Monetary,,150.00,0.33,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3734
3736,Payment expected for services on 24 October 2023 - £300.00,3728,2023-10-25,2024-03-13,,Employment and earnings - Ad hoc payments,4814,Jonathan Gullis,False,2023-10-24,,Monetary,,300.00,1.00,,False,,False,,,False,,,,https://interests-api.parliament.uk/api/v1/Interests/3736
